Company Symbol,Company Name,Exchange,Domicile
B16HT5,United Projects Group K.S.C.C.,KUWAIT,KUWAIT
B16XMN,National Co. for Consumer Industries SAKC,KUWAIT,KUWAIT
B17NBP,Kuwait Bahrain Internatonal Exchange Co. KSCC,KUWAIT,KUWAIT
B1FHBS,Al Abraj Holding,KUWAIT,KUWAIT
B1FJQC,Kuwait Gypsum Manufacturing & Trading Co.,KUWAIT,KUWAIT
B1H5W3,Aviation Lease & Finance Co. KSCC,KUWAIT,KUWAIT
B1H611,Al-Mowasat Healthcare Co. SAKC,KUWAIT,KUWAIT
B1HKNT,Mashaer Holding Co. KSCC,KUWAIT,KUWAIT
B1L63Y,Arkan Al-Kuwait Real Estate Co. K.S.C.C.,KUWAIT,KUWAIT
B1LB0C,Oula Fuel Marketing Company K.S.C.,KUWAIT,KUWAIT
B1NG72,Villa Moda Life St Kwd0.1,KUWAIT,KUWAIT
B1VYSW,Markaz Real Estate Fund,KUWAIT,KUWAIT
B1WSTX,Al Safat International Holding Company,KUWAIT,KUWAIT
B1WSVD,Future Communications Co. W.L.L.,KUWAIT,KUWAIT
B1XBZC,Hayat Communications Co.,KUWAIT,KUWAIT
B1XBZH,Network Holding Co,KUWAIT,KUWAIT
B1YW0F,Al-Bareeq Holding Co. KSCC,KUWAIT,KUWAIT
B2358X,Mubarrad Transport Co. KSCC,KUWAIT,KUWAIT
B235R0,Qurain Petrochemical Industries Co. KSC,KUWAIT,KUWAIT
B23J0Q,Kuwait Resorts Co. KSCC,KUWAIT,KUWAIT
B2407G,Kout Food Group KSCC,KUWAIT,KUWAIT
B247P7,Advanced Technology Co.,KUWAIT,KUWAIT
B24CMS,Alargan International Real Estate Co.,KUWAIT,KUWAIT
B28ZNF,Abyaar Real Estate Development Co.,KUWAIT,KUWAIT
B291R5,Yiaco Medical Co. K.S.C. Closed,KUWAIT,KUWAIT
B291RD,Munshaat Real Estate Projects Co. K.S.C.C.,KUWAIT,KUWAIT
B29NG3,Real Estate Asset Management Co. KSCC,KUWAIT,KUWAIT
B29R8L,Salbookh Trading Co. KSCC,KUWAIT,KUWAIT
B29YC5,First Dubai For Real Estate Development Co. KSCC,KUWAIT,KUWAIT
B2N9P7,Mena Holding Group KSCC,KUWAIT,KUWAIT
B2NP5Q,Jazeera Airways Co. (KSC),KUWAIT,KUWAIT
B2QG2Y,AFAQ Educational Services Co. KSCC,KUWAIT,KUWAIT
B2QZ1W,Ikarus Petroleum Industries Co. KSCC,KUWAIT,KUWAIT
B2R8PZ,Taiba Kuwaiti Holding Co. KSCC,KUWAIT,KUWAIT
B2R910,Al-Shamel International Holding Co. KSCC,KUWAIT,KUWAIT
B39QJZ,Kuwait Syrian Holding Co. KSC,KUWAIT,KUWAIT
B39RHQ,Ajwan Gulf Real Estate Co. (K.S.C.C.),KUWAIT,KUWAIT
B39T6M,MENA Real Estate KSCC,KUWAIT,KUWAIT
B39VHN,Group Specialities Holding Co.,KUWAIT,KUWAIT
B3B9QX,Soor Fuel Marketing Co. KSC,KUWAIT,KUWAIT
B3DWN7,Al Masaken International Real Estate Development Co.,KUWAIT,KUWAIT
B3F10T,Dulaqan Real Estate Co. KSCC,KUWAIT,KUWAIT
B3F207,Al Eid Food Co.,KUWAIT,KUWAIT
B3F2KP,Al-Maidan Dental Clinic Co. (K.S.C.C.),KUWAIT,KUWAIT
B3F3YX,Flex Resorts & Real Estate Company Kscc,KUWAIT,KUWAIT
B3F69J,Al Mudon International Real Estate Co.,KUWAIT,KUWAIT
B3K822,Strategy Investment Co.,KUWAIT,KUWAIT
B3KCDM,Kuwait National Airlines Company K.S.C,KUWAIT,KUWAIT
B3KJR6,Kuwait Business Town Real Estate Co.,KUWAIT,KUWAIT
B3KKHH,Future Kid Entertainment Real Estate Co. KSCC,KUWAIT,KUWAIT
B3Y3R0,Zima Holding Co. KSC,KUWAIT,KUWAIT
B41QR5,Kuwait Medical Services Co. KSCC,KUWAIT,KUWAIT
B42P65,Dar Al-Thuraya Real Estate Co.,KUWAIT,KUWAIT
B4LXRG,Kuwait China Investment Co.,KUWAIT,KUWAIT
B4QDT1,Manafae Investment Co. KSCC,KUWAIT,KUWAIT
B4VLGY,Gulf North Africa Holding Company,KUWAIT,KUWAIT
B4VQ4G,KGL Logistics Co. KSCC,KUWAIT,KUWAIT
B4XJ9B,Amar Finance & Leasing Co. KSCC,KUWAIT,KUWAIT
B50N7B,Al Imtiaz Investment Group K.S.C.C.,KUWAIT,KUWAIT
B52QY3,Amwal International Investment Co. KSCC,KUWAIT,KUWAIT
B54M5J,Boubyan International Industries Holding Co. Ksc,KUWAIT,KUWAIT
B57H9J,Manazel Holding Co.,KUWAIT,KUWAIT
B5LLCG,Al-Nawadi Holding Co. KSC,KUWAIT,KUWAIT
B5VLN5,Alrai Media Group Company K.S.C.,KUWAIT,KUWAIT
B60PQC,Al-Masar Leasing & Investment Co. K.S.C.C.,KUWAIT,KUWAIT
B61PNR,Al-Safat Real Estate Co.,KUWAIT,KUWAIT
B64R25,Real Estate Trade Centers Co. K.S.C.C.,KUWAIT,KUWAIT
B691WS,Kuwait Remal Real Estate Co. KSCC,KUWAIT,KUWAIT
BDD253,Warba Bank KSC,KUWAIT,KUWAIT
610299,Rasamny-Younis Motor Company S.A.L.,LEBANON,LEBANON
611340,Bank Audi SAL-Audi Saradar Group,LEBANON,LEBANON
612995,BLC Bank SAL,LEBANON,LEBANON
613532,Byblos Bank S.A.L.,LEBANON,LEBANON
631854,Banque Bemo SAL,LEBANON,LEBANON
681930,Holcim (Liban) SAL,LEBANON,LEBANON
683186,Societe Libanaise des Ciments Blancs SAL,LEBANON,LEBANON
684752,Solidere Lebanese Co. for the Development of Beirut SAL Class A,LEBANON,LEBANON
B1642N,Blom Bank Sal,LEBANON,LEBANON
B64TTT,Bank of Beirut sal,LEBANON,LEBANON
436798,Grigiskes AB,LITHUANIA,LITHUANIA
453148,Linas AB,LITHUANIA,LITHUANIA
511026,AB Rokiskio suris,LITHUANIA,LITHUANIA
512682,Lietuvos Dujos AB,LITHUANIA,LITHUANIA
514828,Anyksciu Vynas AB,LITHUANIA,LITHUANIA
517775,Vilniaus Vingis Ltl4 (In Liquidatio,LITHUANIA,LITHUANIA
517782,Ekranas Ltl5,LITHUANIA,LITHUANIA
523459,Mazeikiu Nafta Ltl1,LITHUANIA,LITHUANIA
530981,Klaipedos Juru Kro Ltl10,LITHUANIA,LITHUANIA
531105,Vilniaus Degtine AB,LITHUANIA,LITHUANIA
531116,Stumbras AB,LITHUANIA,LITHUANIA
533518,Panevezio Statybos Trestas AB,LITHUANIA,LITHUANIA
539717,Utenos Trikotazas AB,LITHUANIA,LITHUANIA
539720,Zemaitijos Pienas AB,LITHUANIA,LITHUANIA
552172,Lifosa Ltl10,LITHUANIA,LITHUANIA
552173,Alt Investicijo Ab Ltl1,LITHUANIA,LITHUANIA
552175,Dvarcioniu Keramika AB,LITHUANIA,LITHUANIA
555450,Alytaus Tekstile Ltl1,LITHUANIA,LITHUANIA
561524,Pieno Zvaigzdes AB,LITHUANIA,LITHUANIA
561752,Apranga AB,LITHUANIA,LITHUANIA
561825,Kauno Energija AB,LITHUANIA,LITHUANIA
561827,Klaipedos Baldai AB,LITHUANIA,LITHUANIA
561953,Invalda AB,LITHUANIA,LITHUANIA
561956,Dnb Nord Bankas Ltl115,LITHUANIA,LITHUANIA
598411,"Teo LT, AB",LITHUANIA,LITHUANIA
599972,Vilniaus Baldai AB,LITHUANIA,LITHUANIA
702161,Limarko Laivininkystes Kompanija AB,LITHUANIA,LITHUANIA
715751,Lietuvos Juru Laivininkyste AB,LITHUANIA,LITHUANIA
715757,DFDS Seaways AB,LITHUANIA,LITHUANIA
727952,AB Klaipedos Nafta,LITHUANIA,LITHUANIA
729960,Lietuvos Elektrine Ltl1,LITHUANIA,LITHUANIA
729974,Rytu Skirtomieji T Ltl1,LITHUANIA,LITHUANIA
757326,Kauno Tiekimas Ltl1,LITHUANIA,LITHUANIA
757853,Pramprojektas Ltl2,LITHUANIA,LITHUANIA
762084,AB Siauliu Bankas,LITHUANIA,LITHUANIA
B01J4R,Vst Ltl30,LITHUANIA,LITHUANIA
B01S5D,Snaige AB,LITHUANIA,LITHUANIA
B06BYC,Gubernija AB,LITHUANIA,LITHUANIA
B0Q6G3,Sanitas AB,LITHUANIA,LITHUANIA
B0YNPP,Ukio Bankas AB,LITHUANIA,LITHUANIA
B157TV,Vilkyskiu Pienine AB,LITHUANIA,LITHUANIA
B1NVX6,Bankas SNORAS AB,LITHUANIA,LITHUANIA
B1XX84,City Service AB,LITHUANIA,LITHUANIA
B2QQP5,Agrowill Group AB,LITHUANIA,LITHUANIA
B3SM79,LESTO AB,LITHUANIA,LITHUANIA
B3ZLYJ,Lietuvos energijos gamyba AB,LITHUANIA,LITHUANIA
B5PC8R,Linas Agro Group AB,LITHUANIA,LITHUANIA
B5VKHJ,Co. Group ALITA AB,LITHUANIA,LITHUANIA
B64NCF,Litgrid AB,LITHUANIA,LITHUANIA
BCDNX0,Amber Grid AB,LITHUANIA,LITHUANIA
645903,Indo Malay PLC,SRI LANKA,MALAYSIA
601079,Air Mauritius Limited,MAURITIUS,MAURITIUS
606000,Automatic Systems Ltd.,MAURITIUS,MAURITIUS
609014,Belle Mare Holding Limited,MAURITIUS,MAURITIUS
612285,Caudan Development Limited,MAURITIUS,MAURITIUS
614153,The Mauritius Development Investment Trust Co. Ltd.,MAURITIUS,MAURITIUS
619849,Compagnie des Magasins Populaires Limitee,MAURITIUS,MAURITIUS
627112,Tropical Paradise Co. Ltd.,MAURITIUS,MAURITIUS
628067,Lux Island Resorts Ltd,MAURITIUS,MAURITIUS
632253,Excelsior United Development Cos. Ltd.,MAURITIUS,MAURITIUS
633638,Forward Investment & Development Enterprises Ltd.,MAURITIUS,MAURITIUS
633728,Fincorp Investment Limited,MAURITIUS,MAURITIUS
636006,Gamma Civic Ltd,MAURITIUS,MAURITIUS
636473,ENL Commercial Limited,MAURITIUS,MAURITIUS
640051,Harel Mallac & Co. Ltd,MAURITIUS,MAURITIUS
641198,Innodis Ltd,MAURITIUS,MAURITIUS
646089,Ireland Blyth Limited,MAURITIUS,MAURITIUS
654527,Mauritius Cosmetics Ltd.,MAURITIUS,MAURITIUS
654710,Mauritian Eagle Insurance Co. Ltd.,MAURITIUS,MAURITIUS
654712,Mauritius Chemical & Fertilizer Industry Ltd,MAURITIUS,MAURITIUS
654713,Mauritius Oil Refineries Limited,MAURITIUS,MAURITIUS
654714,Mauritius Stationery Manufacturers Limited,MAURITIUS,MAURITIUS
654715,Mauritius Union Assurance Co. Ltd.,MAURITIUS,MAURITIUS
656747,Omnicane Limited,MAURITIUS,MAURITIUS
657497,The Mauritius Commercial Bank Limited,MAURITIUS,MAURITIUS
657498,Phoenix Beverages Limited,MAURITIUS,MAURITIUS
660043,Mon Desert Alma Ltd.,MAURITIUS,MAURITIUS
661470,National Investment Trust Ltd,MAURITIUS,MAURITIUS
663675,New Mauritius Hotels Limited,MAURITIUS,MAURITIUS
667991,British-American Investment Co. (Mauritius) Ltd.,MAURITIUS,MAURITIUS
668694,Phoenix Investment Co. Ltd.,MAURITIUS,MAURITIUS
669229,Plastic Industry (Mauritius) Ltd,MAURITIUS,MAURITIUS
669331,P.O.L.I.C.Y. Limited,MAURITIUS,MAURITIUS
670365,Promotion and Development Ltd.,MAURITIUS,MAURITIUS
675050,Rogers and Co. Ltd.,MAURITIUS,MAURITIUS
678066,ENL Land Ltd,MAURITIUS,MAURITIUS
679813,Vivo Energy Mauritius Limited,MAURITIUS,MAURITIUS
684232,State Bank of Mauritius Ltd,MAURITIUS,MAURITIUS
686261,Sun Resorts Limited,MAURITIUS,MAURITIUS
686663,Swan Insurance Co. Ltd.,MAURITIUS,MAURITIUS
691502,United Basalt Products Ltd.,MAURITIUS,MAURITIUS
692325,United Docks Ltd,MAURITIUS,MAURITIUS
B00FJ4,Mauritius Leasing Co. Ltd.,MAURITIUS,MAURITIUS
B2NC78,Dale Capital Group Limited,MAURITIUS,MAURITIUS
B3RXGC,Go Life International (PCC),MAURITIUS,MAURITIUS
B78SVZ,Terra Mauricia Ltd,MAURITIUS,MAURITIUS
B7VT9R,Cim Financial Services Ltd.,MAURITIUS,MAURITIUS
B84LZ9,Bramer Banking Corporation Ltd,MAURITIUS,MAURITIUS
B8DHX3,Alteo Ltd.,MAURITIUS,MAURITIUS
B99140,Le Meritt Holdings Ltd.,MAURITIUS,MAURITIUS
B9GRPS,BAYPORT MANAGEMENT LIMITED,MAURITIUS,MAURITIUS
600892,Afprint Nigeria Ngn0.50,NIGERIA,NIGERIA
600893,Forte Oil PLC,NIGERIA,NIGERIA
600955,Afribank Nigeria,NIGERIA,NIGERIA
604896,Ashaka Cement PLC,NIGERIA,NIGERIA
617649,Cadbury Nigeria PLC,NIGERIA,NIGERIA
622266,Wema Bank PLC,NIGERIA,NIGERIA
622280,Access Bank PLC,NIGERIA,NIGERIA
622281,Adswitch Plc,NIGERIA,NIGERIA
622283,African Paints (NIGERIA) Plc,NIGERIA,NIGERIA
622288,AG Leventis (Nigeria) PLC,NIGERIA,NIGERIA
622296,DN Meyer Plc,NIGERIA,NIGERIA
622307,Seven-Up Bottling Co. Plc,NIGERIA,NIGERIA
622341,Arbico Plc,NIGERIA,NIGERIA
622366,Neimeth International Pharmaceuticals PLC,NIGERIA,NIGERIA
622397,Alumaco Plc,NIGERIA,NIGERIA
622422,Roads Nigeria Plc,NIGERIA,NIGERIA
622437,Aiico Insurance PLC,NIGERIA,NIGERIA
622442,BOC Gases Plc,NIGERIA,NIGERIA
622443,Berger Paints Nigeria PLC,NIGERIA,NIGERIA
622453,Tripple Gee & Co. Plc,NIGERIA,NIGERIA
622459,Union Dicon Salt Plc,NIGERIA,NIGERIA
622466,Champion Breweries PLC,NIGERIA,NIGERIA
622482,Lasaco Assurance PLC,NIGERIA,NIGERIA
622483,National Salt Co. Nigeria Plc,NIGERIA,NIGERIA
622535,C&I Leasing PLC,NIGERIA,NIGERIA
622536,Chemical & Allied Products Plc,NIGERIA,NIGERIA
622538,Cappa & D'Alberto Plc,NIGERIA,NIGERIA
622539,Cement Co. of Northern Nigeria Plc,NIGERIA,NIGERIA
622566,RT Briscoe Plc,NIGERIA,NIGERIA
622569,Royal Exchange PLC,NIGERIA,NIGERIA
622577,Avon Crowncaps & Containers Plc,NIGERIA,NIGERIA
622580,Ellah Lakes Plc,NIGERIA,NIGERIA
622590,Beta Glass Co. Plc,NIGERIA,NIGERIA
622592,Chellarams PLC,NIGERIA,NIGERIA
622595,Nampak Nigeria Plc Ngn0.50,NIGERIA,NIGERIA
622600,G. Cappa Plc,NIGERIA,NIGERIA
622602,Cornerstone Insurance PLC,NIGERIA,NIGERIA
622605,Guaranty Trust Bank PLC,NIGERIA,NIGERIA
622606,Costain (West Africa) Plc,NIGERIA,NIGERIA
622607,Guinea Insurance PLC,NIGERIA,NIGERIA
622609,Crusader Nigeria Plc,NIGERIA,NIGERIA
622621,Incar Nigeria Plc Ngn0.50,NIGERIA,NIGERIA
622622,Cutix PLC,NIGERIA,NIGERIA
622623,Interlinked Technologies PLC,NIGERIA,NIGERIA
622624,International Breweries PLC,NIGERIA,NIGERIA
622625,I.P.W.A. Plc,NIGERIA,NIGERIA
622627,Jos International Breweries PLC,NIGERIA,NIGERIA
622663,Afroil PLC,NIGERIA,NIGERIA
622668,Learn Africa PLC,NIGERIA,NIGERIA
622671,Ekocorp PLC,NIGERIA,NIGERIA
622673,Eterna PLC,NIGERIA,NIGERIA
622674,First Aluminium Nigeria PLC,NIGERIA,NIGERIA
622677,Flour Mills Nigeria Plc,NIGERIA,NIGERIA
622679,FinBank PLC,NIGERIA,NIGERIA
622687,Law Union & Rock Insurance Plc,NIGERIA,NIGERIA
622688,Lennards (Nigeria) Plc,NIGERIA,NIGERIA
622691,Livestock Feeds PLC,NIGERIA,NIGERIA
622696,Academy Press PLC,NIGERIA,NIGERIA
622759,May & Baker Nigeria Plc,NIGERIA,NIGERIA
622954,PS Mandrides PLC,NIGERIA,NIGERIA
623057,Nigerian Enamelware PLC,NIGERIA,NIGERIA
623062,Niger Insurance Co. Plc,NIGERIA,NIGERIA
623071,The Okomu Oil Palm Co. Plc,NIGERIA,NIGERIA
623389,Unic Insurance PLC,NIGERIA,NIGERIA
623391,UACN Property Development Plc,NIGERIA,NIGERIA
624140,Oando PLC,NIGERIA,NIGERIA
624770,Conoil PLC,NIGERIA,NIGERIA
625974,Morison Industries PLC,NIGERIA,NIGERIA
625983,NEM Insurance Co. (NIG) Plc,NIGERIA,NIGERIA
625988,Nigerian-German Chemicals Plc,NIGERIA,NIGERIA
626123,Northern Nigeria Flour Mills Plc,NIGERIA,NIGERIA
626127,Pharma-Deko PLC,NIGERIA,NIGERIA
626185,Poly Products (Nigeria) Plc,NIGERIA,NIGERIA
626189,Studio Press (Nigeria) Plc,NIGERIA,NIGERIA
626194,Vitafoam Nigeria Plc,NIGERIA,NIGERIA
626195,Vono Products PLC,NIGERIA,NIGERIA
626209,West African Glass Industry Plc,NIGERIA,NIGERIA
626210,Wapic Insurance Plc,NIGERIA,NIGERIA
626248,DN Tyre & Rubber Plc,NIGERIA,NIGERIA
626402,University Press PLC,NIGERIA,NIGERIA
626490,Greif Nigeria PLC,NIGERIA,NIGERIA
626530,Thomas Wyatt Nigeria Plc,NIGERIA,NIGERIA
626985,Nigerian Wire Industries PLC,NIGERIA,NIGERIA
626987,Nigerian Ropes Plc,NIGERIA,NIGERIA
626988,Nigerian Wire & Cable Plc,NIGERIA,NIGERIA
627245,Trans Nationwide Express Plc,NIGERIA,NIGERIA
628083,Premier Breweries PLC,NIGERIA,NIGERIA
628093,Premier Paints PLC,NIGERIA,NIGERIA
628141,Prestige Assurance Co. Plc,NIGERIA,NIGERIA
637055,Evans Medical PLC,NIGERIA,NIGERIA
637689,Golden Guinea Breweries Plc,NIGERIA,NIGERIA
639805,Guinness Nigeria PLC,NIGERIA,NIGERIA
647670,Julius Berger Nigeria Plc,NIGERIA,NIGERIA
647699,John Holt PLC,NIGERIA,NIGERIA
651353,Unilever Nigeria PLC,NIGERIA,NIGERIA
653371,Mutual Benefits Assurance PLC,NIGERIA,NIGERIA
655463,Presco PLC,NIGERIA,NIGERIA
657320,Mobil Oil Nigeria PLC,NIGERIA,NIGERIA
662036,NCR (Nigeria) PLC,NIGERIA,NIGERIA
662046,Nigerian Bottling Co Plc,NIGERIA,NIGERIA
662775,Nestle Nigeria Plc,NIGERIA,NIGERIA
663728,Nigerian Breweries PLC,NIGERIA,NIGERIA
666529,PZ Cussons Nigeria PLC,NIGERIA,NIGERIA
672815,Standard Alliance Insurance PLC,NIGERIA,NIGERIA
677982,SCOA Nigeria PLC,NIGERIA,NIGERIA
681664,GlaxoSmithKline Consumer Nigeria PLC,NIGERIA,NIGERIA
688530,MRS Oil Nigeria PLC,NIGERIA,NIGERIA
689896,Total Nigeria PLC,NIGERIA,NIGERIA
691029,UAC of Nigeria PLC,NIGERIA,NIGERIA
691411,Union Bank of Nigeria PLC,NIGERIA,NIGERIA
691838,United Bank for Africa PLC,NIGERIA,NIGERIA
691913,UTC Nigeria PLC,NIGERIA,NIGERIA
693306,Lafarge Cement WAPCO Nigeria PLC,NIGERIA,NIGERIA
B01CKG,Zenith Bank PLC,NIGERIA,NIGERIA
B01DZQ,Oceanic Bank International (Nigeria) PLC,NIGERIA,NIGERIA
B02SFT,Tourist Co. of Nigeria Plc,NIGERIA,NIGERIA
B03N6R,Fidelity Bank PLC,NIGERIA,NIGERIA
B09QTH,Diamond Bank Plc,NIGERIA,NIGERIA
B0RPP4,Nigerian Aviation Handling Co. Plc,NIGERIA,NIGERIA
B0TLG4,Platinum Bank,NIGERIA,NIGERIA
B0VTVP,Great Nigerian Insurance Plc,NIGERIA,NIGERIA
B0VTVQ,Intercontinental Bank PLC,NIGERIA,NIGERIA
B0VTVR,Japaul Oil & Maritime Services Plc,NIGERIA,NIGERIA
B0VTVS,Linkage Assurance PLC,NIGERIA,NIGERIA
B0VTVT,First City Monument Bank PLC,NIGERIA,NIGERIA
B13TDT,Ecobank Nigeria Ltd.,NIGERIA,NIGERIA
B13TF1,Union Homes Savings & Loans,NIGERIA,NIGERIA
B1FGX4,Ikeja Hotel PLC,NIGERIA,NIGERIA
B1H97S,Sterling Bank PLC,NIGERIA,NIGERIA
B1HN0B,Dangote Sugar Refinery PLC,NIGERIA,NIGERIA
B1JSSM,Sovereign Trust Insurance PLC,NIGERIA,NIGERIA
B1L8P9,Transnational Corporation of Nigeria PLC,NIGERIA,NIGERIA
B1LGZ4,ABC Transport PLC,NIGERIA,NIGERIA
B1RCRZ,Skye Bank PLC,NIGERIA,NIGERIA
B1RCT7,Unity Bank PLC,NIGERIA,NIGERIA
B1YXSD,Custodian & Allied Insurance Plc,NIGERIA,NIGERIA
B23FVC,Equity Assurance PLC,NIGERIA,NIGERIA
B23VWK,Oasis Insurance PLC,NIGERIA,NIGERIA
B2444V,Airline Services & Logistics Plc,NIGERIA,NIGERIA
B244MG,Continental Reinsurance PLC,NIGERIA,NIGERIA
B244SK,Staco Insurance PLC,NIGERIA,NIGERIA
B244SQ,International Energy Insurance Co. Ltd.,NIGERIA,NIGERIA
B24CYG,Dangote Flour Mills PLC,NIGERIA,NIGERIA
B298MH,Red Star Express PLC,NIGERIA,NIGERIA
B29YC1,Big Treat Plc,NIGERIA,NIGERIA
B2B11Y,Secure Electronic Technology Plc,NIGERIA,NIGERIA
B2NBQD,DEAP Capital Management & Trust Plc,NIGERIA,NIGERIA
B2PB60,DAAR Communications PLC,NIGERIA,NIGERIA
B2Q1L7,Skye Shelter Fund Plc,NIGERIA,NIGERIA
B2Q30D,Consolidated Hallmark Insurance Plc,NIGERIA,NIGERIA
B2Q7XR,Universal Insurance Co. Plc,NIGERIA,NIGERIA
B2Q8BV,"Ecobank Transnational, Inc.",NIGERIA,NIGERIA
B2QXV0,Nigerian Bag Manufacturing Co. Plc,NIGERIA,NIGERIA
B39Q3N,Regency Alliance Insurance PLC,NIGERIA,NIGERIA
B39WZH,Fidson Healthcare Ltd.,NIGERIA,NIGERIA
B3B0N6,Omatek Ventures PLC,NIGERIA,NIGERIA
B3B0YR,Tantalizers PLC,NIGERIA,NIGERIA
B3B289,ASO Savings & Loans Plc,NIGERIA,NIGERIA
B3C8NV,FTN Cocoa Processors Ltd.,NIGERIA,NIGERIA
B3C9VK,Starcomms PLC,NIGERIA,NIGERIA
B3CQWW,Capital Hotels PLC,NIGERIA,NIGERIA
B3D4DZ,Union Diagnostic & Clinical Services Plc,NIGERIA,NIGERIA
B3DDF2,Chams Plc,NIGERIA,NIGERIA
B3DSHL,Multiverse Resources PLC,NIGERIA,NIGERIA
B3F3B4,Abbey Building Society Plc,NIGERIA,NIGERIA
B3K7X6,Mass Telecom Innovation Nigeria Plc,NIGERIA,NIGERIA
B3LMV4,eTranzact International Ltd.,NIGERIA,NIGERIA
B3ZJ78,Courteville Business Solutions Plc,NIGERIA,NIGERIA
B43JVT,Union Homes REIT PLC,NIGERIA,NIGERIA
B44X6X,Portland Paints & Products Nigeria Plc,NIGERIA,NIGERIA
B4562D,NPF Microfinance Bank PLC,NIGERIA,NIGERIA
B4FBF1,IHS Nigeria Plc,NIGERIA,NIGERIA
B4K97P,Mansard Insurance PLC,NIGERIA,NIGERIA
B4KLXB,Honeywell Flour Mills Ltd.,NIGERIA,NIGERIA
B4LH6W,Resort Savings & Loans Plc,NIGERIA,NIGERIA
B4TFNR,Dangote Cement PLC,NIGERIA,NIGERIA
B4TTDR,African Alliance Insurance PLC,NIGERIA,NIGERIA
B4VMZ9,Beco Petroleum Products PLC,NIGERIA,NIGERIA
B4Y440,Afromedia PLC,NIGERIA,NIGERIA
B57FY5,Multi-Trex Integrated Foods Plc,NIGERIA,NIGERIA
B5NWH7,Unitykapital Assurance PLC,NIGERIA,NIGERIA
B5T8CR,Paints & Coatings Manufacturers Nigeria Plc,NIGERIA,NIGERIA
B7RJ1D,Austin Laz & Co. Plc,NIGERIA,NIGERIA
B84KVS,Africa Prudential Registrars Plc,NIGERIA,NIGERIA
B8BYTK,Fortis Microfinance Bank Plc,NIGERIA,NIGERIA
B8GQJS,FBN Holdings Plc,NIGERIA,NIGERIA
B8TNMK,Stanbic IBTC Holdings Plc,NIGERIA,NIGERIA
B8XXJ4,UBA Capital Plc,NIGERIA,NIGERIA
601153,Al Sallan Food Ind Omr1,OMAN,OMAN
601154,Al Ahlia Detergent Omr1,OMAN,OMAN
601523,Gulf Mushroom Products Co. Saog,OMAN,OMAN
601525,Al Ahlia Converting Industries Co. SAOG,OMAN,OMAN
602223,Al Buraimi Hotel,OMAN,OMAN
604386,Abrasives Manufacturing Co. SAOG,OMAN,OMAN
604982,Al-Omaniya Financial Services SAOG,OMAN,OMAN
605338,Areej Vegetable Oils & Derivatives SAOG,OMAN,OMAN
607256,Al Sharqiya Investment Holding Co. SAOG,OMAN,OMAN
608335,National Securities Co. SAOG,OMAN,OMAN
608498,Salalah Port Services Co.,OMAN,OMAN
610628,Oman Holdings International Co.,OMAN,OMAN
622818,Computer Stationery Industry SAOG,OMAN,OMAN
626899,Dhofar Fisheries Industries Co. SAOG,OMAN,OMAN
626933,Dhofar Beverages & Food Stuff,OMAN,OMAN
626943,Al Oula Co. SAOG,OMAN,OMAN
626944,Dhofar Tourism Co. SAOG,OMAN,OMAN
626945,Dhofar Poultry Co. SAOG,OMAN,OMAN
629164,Al Hassan Engineering Co. SOAG,OMAN,OMAN
633784,Al Fajar Al Alamia Co. SAOG,OMAN,OMAN
635481,Oman Education & Training Inv,OMAN,OMAN
638928,Gulf International Chemicals Co. SAOG,OMAN,OMAN
639423,Gulf Hotels (Oman) Co.,OMAN,OMAN
639784,Gulf Plastic Industries Co. Saog,OMAN,OMAN
645958,Ubar Hotels and Resorts SAOG,OMAN,OMAN
648634,Taghleef Industrie Omr1,OMAN,OMAN
651968,Al Batinah Development & Investment Holding Co. SAOG,OMAN,OMAN
651970,Al Batinah Hotels Co. Saog,OMAN,OMAN
651982,Muscat National Holding Co. SAOG,OMAN,OMAN
651983,Musandam Marketing & Investment Co.,OMAN,OMAN
651984,Oman Ceramic Co. SAOG,OMAN,OMAN
651986,Sahara Hospitality Co. SAOG,OMAN,OMAN
654578,Hotels Management Co. International S.A.O.G.,OMAN,OMAN
656041,Al Batinah International S.A.O.G.,OMAN,OMAN
656042,Al Shurooq Investment Services Holding Co. SAOG,OMAN,OMAN
656049,Gulf Stone Co. SAOG,OMAN,OMAN
656451,Muscat Finance Co. Ltd. SAOG,OMAN,OMAN
656907,Al Kamil Power Co. SAOG,OMAN,OMAN
659265,Muscat Thread Mills SAOG,OMAN,OMAN
660647,Oman Foods International SAOG,OMAN,OMAN
661053,Muscat Gases Co. SAOG,OMAN,OMAN
662079,National Detergent Co. SAOG,OMAN,OMAN
662093,National Gas Co. SAOG,OMAN,OMAN
662097,National Hospitality Institute,OMAN,OMAN
662164,Nat Packaging Fact Omr1,OMAN,OMAN
662338,National Real Estate Development Co. (SAOG),OMAN,OMAN
663574,National Pharmaceutical Industries Co. SAOG,OMAN,OMAN
663623,National Biscuit Industries Ltd SAOG,OMAN,OMAN
663628,National Bank of Oman,OMAN,OMAN
663636,National Carpet Fa Omr1,OMAN,OMAN
665835,Oman Chemical Inds Omr1,OMAN,OMAN
665847,Oman Medical Projects Co. SAOG,OMAN,OMAN
665867,Omani Euro Food Industries SAOG,OMAN,OMAN
665923,Oman ORIX Leasing Co. SAOG,OMAN,OMAN
665956,Oman & Emirates Investment Holding Co. SAOG,OMAN,OMAN
665963,Oman Agricultural Development Co. SAOG,OMAN,OMAN
